2022-09-30 15:35:03,092 DEBUG   SenderThread:3960 [sender.py:send():301] send: telemetry
2022-09-30 15:35:03,097 DEBUG   SenderThread:3960 [sender.py:send():301] send: metric
2022-09-30 15:35:03,100 WARNING SenderThread:3960 [sender.py:send_metric():1111] Seen metric with glob (shouldn't happen)
2022-09-30 15:35:03,101 DEBUG   SenderThread:3960 [sender.py:send():301] send: config
2022-09-30 15:35:03,117 DEBUG   SenderThread:3960 [sender.py:send():301] send: config
2022-09-30 15:35:03,119 DEBUG   SenderThread:3960 [sender.py:send_request():315] send_request: log_artifact
2022-09-30 15:35:03,228 INFO    Thread-177:3960 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\bhatt\OneDrive\Documents\New folder\MLOps-AWS\03 Hydra Config\multirun\2022-09-30\15-22-08\5\wandb\run-20220930_153401-15h6x4tv\files\output.log
2022-09-30 15:35:03,230 INFO    Thread-177:3960 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\bhatt\OneDrive\Documents\New folder\MLOps-AWS\03 Hydra Config\multirun\2022-09-30\15-22-08\5\wandb\run-20220930_153401-15h6x4tv\files\wandb-metadata.json
2022-09-30 15:35:04,228 DEBUG   HandlerThread:3960 [handler.py:handle_request():138] handle_request: partial_history
2022-09-30 15:35:05,246 INFO    Thread-177:3960 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\bhatt\OneDrive\Documents\New folder\MLOps-AWS\03 Hydra Config\multirun\2022-09-30\15-22-08\5\wandb\run-20220930_153401-15h6x4tv\files\output.log
2022-09-30 15:35:06,140 INFO    Thread-184:3960 [upload_job.py:push():97] Uploaded file C:\Users\bhatt\.cache\wandb\artifacts\obj\md5\27\c84165af2b1d6a8f36997119a647b4
2022-09-30 15:35:07,928 INFO    SenderThread:3960 [sender.py:send_request_log_artifact():1206] logged artifact run-15h6x4tv-conf_table - {'id': 'QXJ0aWZhY3Q6MjA5MzA0ODIy', 'digest': '2e9e3aa2de092d992e7cde2fd0b889e9', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjI5OTA3MDAx', 'latestArtifact': None}, 'version': 'latest'}
2022-09-30 15:35:07,929 DEBUG   SenderThread:3960 [sender.py:send():301] send: files
2022-09-30 15:35:07,931 INFO    SenderThread:3960 [sender.py:_save_file():1155] saving file media\table\conf_table_0_6f8f1ee8ee1b7127a86e.table.json with policy now
2022-09-30 15:35:07,933 DEBUG   SenderThread:3960 [sender.py:send():301] send: metric
2022-09-30 15:35:07,934 DEBUG   SenderThread:3960 [sender.py:send():301] send: metric
2022-09-30 15:35:07,935 DEBUG   SenderThread:3960 [sender.py:send():301] send: metric
2022-09-30 15:35:07,936 DEBUG   SenderThread:3960 [sender.py:send():301] send: metric
2022-09-30 15:35:07,937 DEBUG   SenderThread:3960 [sender.py:send():301] send: metric
2022-09-30 15:35:07,938 DEBUG   SenderThread:3960 [sender.py:send():301] send: metric
2022-09-30 15:35:07,940 DEBUG   SenderThread:3960 [sender.py:send():301] send: metric
2022-09-30 15:35:07,945 DEBUG   SenderThread:3960 [sender.py:send():301] send: metric
2022-09-30 15:35:07,959 DEBUG   SenderThread:3960 [sender.py:send():301] send: history
2022-09-30 15:35:07,962 DEBUG   SenderThread:3960 [sender.py:send():301] send: summary
2022-09-30 15:35:07,964 INFO    SenderThread:3960 [sender.py:_save_file():1155] saving file wandb-summary.json with policy end
2022-09-30 15:35:07,968 DEBUG   SenderThread:3960 [sender.py:send_request():315] send_request: log_artifact
2022-09-30 15:35:08,299 INFO    Thread-177:3960 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\bhatt\OneDrive\Documents\New folder\MLOps-AWS\03 Hydra Config\multirun\2022-09-30\15-22-08\5\wandb\run-20220930_153401-15h6x4tv\files\wandb-summary.json
